Customer No.,Customer Name
C0064099,ΜΠΟΥΤΖΑΡΕΛΟΥ  ΒΑΣΙΛΙΚΗ ΣΩΤΗΡΙΟΣ
C0064106,SEVEN ΚΑΤΑΣΤΗΜΑ ΨΥΧΑΓΩΓΙΑΣ ΦΥΣΙΚΟΥ ΚΑΙ ΗΛΕΚΤΡΟΝΙΚΟ
C0064108,YANNI VENETI GROUP Α Ε
C0064109,ΤΕΜΠΟΝΕΡΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ
C0064110,ΦΥΤΡΟΣ ΔΗΜΗΤΡΙΟΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064111,ΑΒΡΑΜΑΚΗΣ  ΕΜΜΑΝΟΥΗΛ ΣΤΑΥΡΟΣ
C0064112,ΚΡΙΚΚΑ  ΧΡΥΣΟΘΕΜΗ ΧΑΡΙΛΑΟΣ
C0064113,ΓΙΑΝΝΑΚΟΥΛΙΑΣ  ΒΑΣΙΛΕΙΟΣ ΧΡΗΣΤΟΣ
C0064115,ΚΟΙΝΟΠΡΑΞΙΑ ΑΒΑΞ Α Ε  ΕΤΕΘ ΜΟΝΟΠΡΟΣΩΠΗ Α Ε
C0064116,ΒΙΤΣΟΥ  ΑΝΑΣΤΑΣΙΑ ΝΙΚΟΛΑΟΣ
C0064117,ΓΙΑΝΝΑΚΟΠΟΥΛΟΥ  ΚΩΝΣΤΑΝΤΙΝΑ ΠΑΝΑΓΙΩΤΗΣ
C0064120,ΟΓΚΑΝΕΣΙΑΝ  ΑΡΜΕΝ ΛΕΒΟΝ
C0064121,ΚΟΝΤΟΥ  ΓΕΩΡΓΙΑ ΝΙΚΟΛΑΟΣ
C0064122,ΚΑΡΑΝΑΣΟΣ  ΓΕΩΡΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ
C0064127,HOME SPA ΕΜΠΟΡΙΑ ΑΡΩΜΑΤΩΝ ΚΑΙ ΚΑΛΛΥΝΤΙΚΩΝ Ι Κ Ε
C0064128,BLANCHE  FASHION  DESIGN   CONSALTANCY ΟΜΟΡΡΥΘΜΗ Ε
C0064129,ΧΡΙΣΤΟΠΟΥΛΟΥ  ΦΩΤΕΙΝΗ ΛΕΩΝΙΔΑΣ
C0064135,ΠΑΠΑΔΑΣ  ΠΑΝΑΓΙΩΤΗΣ ΓΡΗΓΟΡΙΟΣ
C0064141,PAGGAIO TRANSPORT Ι Κ Ε
C0064145,ΠΑΝΑΓΙΩΤΗΣ  ΖΑΧΑΡΟΠΟΥΛΟΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι. Κ. Ε.
C0064146,ΣΥΡΕΓΚΟΣ  ΦΩΤΙΟΣ ΧΡΥΣΟΣΤΟΜΟΣ
C0064148,ΓΕΩΡΓΙΟΣ ΚΕΦΑΛΟΥΚΟΣ ΑΙΚΑΤΕΡΙΝΗ ΑΝΝΑ ΚΛΩΝΤΖΑ ΟΜΟΡΡΥ
C0064149,ΠΕΡΒΑΝΑ  ΑΡΓΥΡΩ ΤΡΥΦΩΝ
C0064150,ΜΟΙΡΑΛΙΩΤΗΣ  ΑΡΙΣΤΟΣ ΙΩΑΝΝΗΣ
C0064151,INTERNATIONAL MARBLE LTD
C0064153,ΠΑΠΑΔΟΠΟΥΛΟΣ ΓΑΛΛΙΟΣ ΠΑΝΑΓΙΩΤΗΣ ΧΡΗΣΤΟΣ
C0064155,ΓΚΟΓΚΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ
C0064157,ΣΥΝΔΕΣΜΟΣ ΠΡΟΠΟΝΗΤΩΝ ΠΟΔΟΣΦΑΙΡΟΥ Ν ΒΟΙΩΤΙΑΣ
C0064158,ΚΟΥΝΤΟΥΡΙΩΤΗΣ  ΠΑΝΑΓΙΩΤΗΣ ΑΝΑΣΤΑΣΙΟΣ
C0064159,BL JEWELS Ε Ε
C0064169,ΜΠΛΑΤΣΗ ΑΝΑΣΤΑΣΙΑ
C0064171,AEGEAN SUPPLIES Ε Ε
C0064172,JEMINI Ε Ε
C0064173,ΣΚΙΑ  ΣΤΥΛΙΑΝΗ 
C0064175,BIZ COURIER AND LOGISTICS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ
C0064177,ΜΠΑΛΑΜΠΑΝΗΣ Α-ΤΡΑΥΛΟΣ Μ._HALF GLASS
C0064178,DERMANOVO  ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064184,ΠΑΠΟΥΤΣΗΣ  ΙΩΑΝΝΗΣ ΝΙΚΟΛΑΟΣ
C0064185,ΧΛΗ ΜΑΡΙΑ ΚΩΝΣΤΑΝΤΙΝΟΣ
C0064186,ALMP ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ
C0064188,ΜΠΙΝΤΕΛΑ Α. ΚΑΙ ΣΙΑ Ε Ε
C0064191,ΜΑΛΑΜΑΤΕΝΙΟΣ  ΝΙΚΟΛΑΟΣ ΓΕΩΡΓΙΟΣ(ALN)
C0064192,ΣΥΡΟΠΟΥΛΟΥ  ΟΥΡΑΝΙΑ ΑΘΑΝΑΣΙΟΣ
C0064194,ΑΒΡΑΜΙΔΗΣ  ΣΤΕΡΓΙΟΣ ΣΩΤΗΡΙΟΣ
C0064196,POL IKE
C0064204,ΜΗΤΡΟΓΕΩΡΓΟΣ  ΧΡΗΣΤΟΣ ΒΑΣΙΛΕΙΟΣ (RTA)
C0064205,ΕΚΛΕΚΤΙΚ Ο Ε
C0064215,GOLD TOUCH GROUP Ε Ε
C0064218,INPHOSAT ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ
C0064221,WEALTHLOOKS LTD
C0064223,ΚΟΥΣΚΟΥΣΗ  ΙΩΑΝΝΑ ΔΗΜΗΤΡΙΟΣ
C0064224,ΚΟΒΑΤΣΕΒΑ  ΣΑΒΙΝΑ ΑΝΓΚΕΛ
C0064225,ΚΑΣΤΙΓΑΚΗΣ ΕΜΜΑΝΟΥΗΛ ΚΑΙ ΣΙΑ Ε Ε
C0064226,ΙΑΤΡΙΚΟ ΚΕΝΤΡΟ ΕΛΑΣΣΟΝΑΣ ΙΑΤΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064227,ΠΑΠΑΔΟΠΟΥΛΟΥ  ΜΑΤΘΙΛΔΗ ΔΗΜΗΤΡΙΟΣ
C0064229,ΙΩΑΝΝΙΔΗ  ΕΙΡΗΝΗ ΚΩΝΣΤΑΝΤΙΝΟΣ
C0064231,ΖΑΧΟΣ  ΑΘΑΝΑΣΙΟΣ ΙΩΑΝΝΗΣ
C0064232,PHARMADORICA ΚΑΙ ΣΙΑ Ε Ε
C0064233,ΓΕΡΜΑΝΟΣ  ΠΕΤΡΟΣ ΕΜΜΑΝΟΥΗΛ
C0064234,ΧΑΤΖΗΙΩΑΝΝΟΥ  ΜΑΡΙΑ ΜΙΧΑΗΛ
C0064235,ΚΟΤΣΑΡΗΣ  ΓΕΩΡΓΙΟΣ ΑΠΟΣΤΟΛΟΣ
C0064236,ΣΚΟΥΛΗΚΑΡΗ  ΕΜΜΑΝΟΥΕΛΑ ΚΩΝΣΤΑΝΤΙΝΟΣ
C0064237,ΒΑΝΑΣ  ΝΙΚΟΛΑΟΣ ΙΩΑΝΝΗΣ
C0064238,TOP IMPORTS ΜΟΝΟΠΡΟΣΩΠΗ Ε Π Ε
C0064240,ΚΛΕΑΝΗΣ  ΓΕΩΡΓΙΟΣ ΑΡΙΣΤΕΙΔΗΣ
C0064241,ΝΙΚΟΛΑΙΔΟΥ  ΙΩΑΝΝΑ ΜΑΡΙΑ ΜΙΧΑΗΛ
C0064242,UMAKE COSMETICS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ
C0064243,ΔΒΚ ΑΣΤΙΚΗ ΕΠΑΓΓΕΛΜΑΤΙΚΗ ΕΤΑΙΡΙΑ ΔΙΚΑΣΤΙΚΩΝ ΕΠΙΜΕΛ
C0064245,GREEN NUTRITION ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064252,ΝΟΓΚΟΥ  ΜΠΛΕΝΤΑΡ ΠΕΡΠΑΡΙΜ
C0064253,ΑΓΡΟΚΗΠΟΙ ΝΕΣΤΟΥ Ι Κ Ε
C0064256,BELOKURENKO  SERGIY GRYGORIY
C0064258,ΑΣΤΑΚΟΣ ΕΜΠΟΡΙΑ ΑΥΤΟΚΙΝΗΤΩΝ ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064260,ΣΤΑΜΑΤΟΠΟΥΛΟΥ  ΑΙΚΑΤΕΡΙΝΗ ΙΩΑΝΝΗΣ
C0064261,ΜΠΟΥΓΟΥΛΙΑΣ ΣΠ ΠΛΕΣΣΙΑ Γ ΟΕ
C0064262,ΘΕΟΔΩΡΟΠΟΥΛΟΣ  ΧΡΗΣΤΟΣ ΓΕΩΡΓΙΟΣ
C0064263,GEORGIEV  GEORGI VALERIEV
C0064264,AGRO SUP ΚΟΛΙΑΔΗΜΑΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙ
C0064266,ΓΕΩΡΓΙΟΣ   ΑΛΕΞΑΝΔΡΟΣ ΚΑΡΑΘΑΝΟΣ Ο Ε
C0064267,ALPHA GROUP SECURITY ΙΔΙΩΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΠΑΡΟΧΗΣ Υ
C0064268,ΛΕΤΤΑΣ ΕΥΑΓΓΕΛΟΣ ΚΑΙ ΒΑΣΙΛΕΙΟΣ  Ο Ε
C0064269,ΣΑΚΕΛΛΑΡΙΟΥ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑ
C0064270,TOMAS Ε Ε
C0064271,ΑΥΓΟΥΣΤΗΣ  ΔΗΜΗΤΡΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ
C0064272,ΚΟΚΚΙΝΟΣ  ΧΡΗΣΤΟΣ ΝΙΚΟΛΑΟΣ
C0064274,DEKAGRO LTD ΥΠΟΚΑΤΑΣΤΗΜΑ ΕΛΛΑΔΟΣ
C0064275,ΣΕΜΙΖΟΓΛΟΥ  ΔΑΦΝΗ ΠΑΝΑΓΙΩΤΗΣ
C0064276,ΚΟΥΝΑΔΙΝΗ  ΧΡΥΣΑΥΓΗ ΧΡΗΣΤΟΝΑΚΗΣ
C0064279,ΚΑΡΑΚΑΤΣΑΝΗΣ  ΕΜΜΑΝΟΥΗΛ ΔΗΜΗΤΡΙΟΣ
C0064280,ΑΝΑΓΝΩΣΤΟΠΟΥΛΟΣ Δ ΚΑΙ ΣΙΑ Ε Ε
C0064282,ΓΙΑΝΝΑΡΑΚΗΣ ΜΕΤΑΦΟΡΙΚΗ Ι Κ Ε
C0064283,ΚΑΤΣΙΜΑΝΤΟΣ  ΑΠΟΣΤΟΛΟΣ ΑΘΑΝΑΣΙΟΣ
C0064284,ΣΕΛΕΝΙΟΣ  ΔΗΜΗΤΡΙΟΣ ΝΙΚΟΛΑΟΣ
C0064285,ΒΙΟΔΙΑΓΝΩΣΗ ΕΟΡΔΑΙΑΣ Ε Ε
C0064286,ΔΗΜ  ΠΑΠΑΤΣΙΜΠΑΣ   ΥΙΟΣ ΟΜΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ
C0064291,FACILITIES POWER Ι Κ Ε ΙΔΙΩΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΠΑΡΟΧΗΣ
C0064292,ΔΟΜΙΝΑΡΗ  ΔΗΜΗΤΡΑ ΧΑΡΑΛΑΜΠΟΣ
C0064293,ΓΕΩΤΡΟΦΗ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙ
C0064294,ΕΜΜΑΝΟΥΗΛΙΔΗΣ  ΣΑΡΑΝΤΗΣ ΣΩΤΗΡΙΟΣ
C0064296,ΓΚΕΝΟΥ  ΣΩΤΗΡΙΑ ΗΛΙΑΣ
C0064301,ΑΣΣΑΡΙΩΤΗΣ Ε Ε
C0064302,ΝΟΜΙΚΟΥ  ΕΥΣΤΑΘΙΑ ΠΕΤΡΟΣ
C0064303,ΜΗΤΡΟΥΔΗ  ΔΕΣΠΟΙΝΑ ΣΤΑΥΡΟΣ
C0064305,ΚΟΥΡΜΠΕΗΣ  ΑΛΕΞΑΝΔΡΟΣ ΧΑΡΑΛΑΜΠΟΣ
C0064306,ΕΥΘΥΜΙΑΔΗΣ  ΑΛΕΞΑΝΔΡΟΣ ΕΥΘΥΜΙΟΣ
C0064308,ΤΣΑΡΟΥΧΑ  ΑΛΕΞΑΝΔΡΑ ΘΕΟΔΩΡΟΣ
C0064309,FARAO SHOP Ο Ε
C0064310,ATHENS METROPOLITAN EXPO ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΔΙΑΧΕΙΡΙ
C0064311,ΚΟΥΜΑΝΤΑΝΟΥ  ΦΡΕΙΔΕΡΙΚΗ ΠΑΝΑΓΙΩΤΗΣ
C0064312,ΤΥΡΟΒΟΛΑ  ΑΛΕΞΑΝΔΡΑ ΠΑΝΑΓΙΩΤΗΣ
C0064318,SOPIQOTI  THOMA 
C0064324,ΒΕΛΙΣΣΑΡΗΣ  ΔΗΜΗΤΡΙΟΣ ΗΛΙΑΣ
C0064325,ZARKO CONSULTING Ε Ε
C0064326,ΤΣΙΝΕΚΙΔΟΥ  ΔΗΜΗΤΡΑ ΣΤΑΥΡΟΣ
C0064327,ΛΟΓΟΘΕΤΗ  ΘΕΟΔΩΡΑ ΣΤΕΦΑΝΟΣ
C0064328,MVPUBLICATIONS Ο Ε
C0064330,ΨΩΜΑΣ  ΔΗΜΗΤΡΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ
C0064331,M FASHION ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064333,ΧΑΤΖΗΑΝΤΩΝΙΑΔΗΣ ΠΡ  ΧΑΡΑΛΑΜΠΟΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064334,ΑΛΗ ΚΕΧΑΓΙΑ  ΜΟΥΡΑΤ ΡΕΜΖΗ
C0064336,Ε Σ ΣΑΒΒΙΔΑΚΗ Ο Ε
C0064337,ΣΙΩΤΟΥ  ΑΝΝΑ ΑΝΤΩΝΙΟΣ
C0064338,CREDIAFACTORS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΠΡΑΚΤΟΡ
C0064350,HEALD HERBAL BLENDS ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙ
C0064351,ΣΥΛΛΟΓΟΣ ΟΠΤΙΚΩΝ ΙΝΩΝ ΕΛΛΑΔΑΣ
C0064352,CRASTINUS Ο Ε
C0064355,ΑΝΑΣΤΑΣΟΠΟΥΛΟΥ  ΑΙΚΑΤΕΡΙΝΗ ΒΑΣΙΛΕΙΟΣ
C0064356,3DHUB Ι Κ Ε
C0064359,ΜΠΑΤΖΑΚ  ΕΜΙΝΕ ΧΟΥΣΕΙΝ
C0064360,ΜΙΧΟΓΛΟΥ  ΔΗΜΗΤΡΙΟΣ ΘΩΜΑΣ
C0064361,ΤΕΧΝΟΛΟΓΙΕΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΒΙΟΑΕΡΙΟΥ ΙΚΕ
C0064362,ΚΑΡΑ ΧΑΣΑΝ  ΝΙΔΑ ΜΟΥΑΡΕΜ
C0064372,ΓΚΑΡΑΓΚΟΥΝΗΣ  ΓΕΩΡΓΙΟΣ ΒΗΣΣΑΡΙΩΝ
C0064373,ΜΑΛΛΙΑΣ  ΙΩΑΝΝΗΣ ΔΗΜΗΤΡΙΟΣ
C0064374,KOMBO FOODS ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑ
C0064375,ΔΕΜΕΡΤΖΗΣ  ΙΩΑΝΝΗΣ ΓΕΩΡΓΙΟΣ
C0064376,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ  ΑΝΑΡΓΥΡΟΣ ΧΡΥΣΟΒΑΛΑΝ ΙΩΑΝΝΗΣ
C0064377,ΘΕΟΔΟΣΙΟΥ  ΘΕΚΛΑ ΠΑΝΑΓΙΩΤΗΣ
C0064378,ΕΜΜΑΝΟΥΗΛΙΔΗΣ ΚΑΙ ΕΜΜΑΝΟΥΗΛΙΔΗΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ ΕΤΑ
C0064379,ΟΜΙΛΟΣ ΑΝΤΙΣΦΑΙΡΙΣΗΣ ΠΤΟΛΕΜΑΙΔΑΣ
C0064380,ΦΩΤΙΑΔΟΥ  ΚΥΡΙΑΚΗ ΠΡΟΔΡΟΜΟΣ_TRADESTORE
C0064381,ΚΩΝΣΤΑΝΤΙΝΟΣ  ΑΓΓ  ΠΑΠΟΥΛΗΣ ΚΑΙ ΣΙΑ ΟΕ
C0064383,ΤΖΙΦΡΗΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064384,CAVA MOUTZOURI ΔΗΜΗΤΡΑ ΜΟΥΤΖΟΥΡΗ ΜΟΝΟΠΡΟΣΩΠΗ Ι Κ Ε
C0064385,ΤΣΙΜΠΙΡΙΔΗΣ  ΑΛΕΞΑΝΔΡΟΣ ΓΕΩΡΓΙΟΣ
C0064387,ΦΑΡΜΑΚΕΙΟ ΓΕΩΡΓΙΟΣ ΤΟΡΑΚΗΣ ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ
C0064396,ΣΥΝΔΕΣΜΟΣ ΚΟΙΝΩΝΙΚΩΝ ΛΕΙΤΟΥΡΓΩΝ ΕΛΛΑΔΟΣ
C0064399,NASSOTI Ε Ε
C0064400,ΣΥΣΤΕΓΑΣΜΕΝΑ ΦΑΡΜΑΚΕΙΑ ΜΠΑΛΤΑ Γ    ΦΑΡΟΠΟΥΛΟΣ Α  Ο
C0064402,ΣΦΑΚΙΑΝΑΚΗ  ΘΕΟΝΥ ΑΠΟΣΤ
C0064403,VAFEIADIS TRADING AND TRANSPORT SERVICES Ο Ε
C0064404,ΑΝΔΡΕΑΔΟΥ  ΒΑΡΒΑΡΑ ΙΟΡΔΑΝΗΣ
C0064405,K P  ΤΕΧΝΙΚΗ ΚΑΤΑΣΚΕΥΑΣΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ Κ
C0064413,RIZA PRODUCE Ο Ε
C0064415,ΜΠΑΤΑΛΙΔΗΣ  ΓΕΩΡΓΙΟΣ ΒΑΣΙΛΕΙΟΣ (KMO)
C0064417,ΖΑΚΚΑ  ΑΡΓΥΡΩ ΓΡΗΓΟΡΙΟΣ
C0064418,ΚΑΡΑΒΙΤΗ  ΣΤΥΛΙΑΝΗ ΒΑΣΙΛΕΙΟΣ
C0064423,ΚΑΡΑΓΙΑΝΝΗΣ  ΗΛΙΑΣ ΠΑΝΑΓΙΩΤΗΣ
C0064426,ΤΣΑΠΑΚΙΔΗΣ  ΑΝΑΣΤΑΣΙΟΣ ΘΕΟΧΑΡΗΣ
C0064427,ΛΑΧΕΙΑ ΛΑΡΙΣΑΣ Ε Ε
C0064428,ΚΑΠΑ ΤΕΧΝΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΙΚΕ (ΚΤΣ ΙΚΕ)
C0064430,ΚΡΙΝΗ  ΕΛΕΝΗ ΛΑΜΠΡΟΣ
C0064441,REVERSE STORE SRL
C0064442,MYSTIC FASHION Ε Ε
C0064446,NETACMION  ΟΕ
C0064448,ΠΑΝΑΓΟΠΟΥΛΟΣ ΚΛΕΑΝΘΗΣ Κ ΣΙΑ Ε Ε
C0064449,ΠΑΠΑΧΡΙΣΤΟΠΟΥΛΟΣ  ΓΕΩΡΓΙΟΣ ΑΝΤΩΝΙΟΣ
C0064450,FYI STRATEGY SINGLE MEMBER PC
C0064452,ΓΚΑΡΑΓΚΑΝΗΣ ΗΛΙΑΣ ΣΙΑ ΟΜΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ
C0064453,ΛΥΡΙΚΟ ΩΔΕΙΟ ΛΑΜΙΑΣ ΚΟΙΝΩΝΙΚΗ ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ ΕΠΙΧΕ
C0064454,AGUSTINO LTD
C0064455,ΤΡΟΥΜΠΟΥΚΗΣ ΠΑΝΑΓΙΩΤΗΣ ΚΑΙ ΣΙΑ Ο Ε
C0064456,GREENHOUSE CENTER ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙ
C0064457,ΚΟΥΦΑΚΗ  ΑΙΚΑΤΕΡΙΝΗ ΜΙΧΑΗΛ
C0064458,ΒΟΓΙΑΤΖΗΣ  ΙΩΑΝΝΗΣ ΗΛΙΑΣ
C0064461,ΙΔΡΥΜΑ ΙΩΑΝΝΟΥ Φ ΚΩΣΤΟΠΟΥΛΟΥ
C0064481,ΜΠΕΣΗΣ ΔΗΜΗΤΡΙΟΣ ΚΑΙ ΣΙΑ Ε Ε[
C0064482,ΚΥΡΙΑΖΑΝΟΥ  ΝΑΥΣΙΚΑ ΝΙΚΟΛΑΟΣ
C0064483,THE FAMILY BEEZ GROUP Ε Ε
C0064486,ΑΝΑΔΟΛΟΥ  ΣΩΤΗΡΙΟΣ ΔΗΜΗΤΡΙΟΣ
C0064487,VOLOSCARE Ι Κ Ε
C0064488,ΠΟΛΥΜΕΝΑΚΟΣ  ΑΝΩΝΥΜΗ  ΓΕΩΡΓΙΚΗ  ΕΛΑΙΟΥΡΓΙΚΗ  ΤΟΥΡΙ
C0064489,GRECOTEL ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΔΙΑΧΕΙΡΙΣΗ ΞΕΝΟΔΟΧΕΙΑΚΩΝ
C0064490,ΠΑΠΑΔΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ   ΣΙΑ Ε Ε (MAR)
C0064491,ΔΑΦΝΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΜΙΣΘΩΣΕΩΝ
C0064493,ΑΛΜΠΑΝΙΔΗΣ Ι Κ Ε (THO)
C0064495,TYR HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ
C0064498,A S  SKARAKI ΚΑΙ ΣΙΑ Ε Ε
C0064499,ΚΑΤΣΙΚΑΛΑΚΗΣ  ΕΜΜΑΝΟΥΗΛ ΙΩΑΝΝΗΣ
C0064500,CUP ART Ο Ε
C0064502,ΤΡΟΥΠΗ  ΒΑΣΙΛΙΚΗ ΣΠΗΛΙΟΣ
C0064504,ΠΑΠΠΑΣ  ΧΑΡΙΛΑΟΣ ΘΕΟΦΙΛΟΣ
C0064505,ΖΩΓΡΑΦΑΚΗ  ΚΥΡΙΑΚΗ ΓΕΩΡΓΙΟΣ
C0064506,ΙΩΑΝΝΗΣ ΖΕΡΒΑΚΗΣ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚ
C0064507,ΧΑΝΙΩΤΗΣ  ΜΙΧΑΗΛ ΝΙΚΟΛΑΟΣ
C0064508,ΜΟΤΟΕ ΜΟΤΟΣΥΚΛΕΤΙΣΤΙΚΗ ΟΜΟΣΠΟΝΔΙΑ ΕΛΛΑΔΟΣ
C0064509,Θ ΜΠΙΖΑΣ ΚΑΙ ΣΙΑ ΟΕ
C0064511,ΚΩΝΣΤΑΝΤΙΝΟΣ ΣΤΕΡΓΙΔΗΣ ΟΜΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ
C0064512,ΜΗΝΙΩΤΗΣ  ΙΩΑΝΝΗΣ ΠΑΝΤΕΛΗΣ
C0064513,ΤΑΣΙΟΣ  ΑΝΑΣΤΑΣΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ
C0064515,ΚΑΛΙΑΚΟΥΔΑ  ΧΑΡΙΚΛΕΙΑ ΚΩΝΣΤΑΝΤΙΝΟΣ
C0064517,ΑΜΠΑΡΗ  ΑΘΑΝΑΣΙΑ ΝΙΚΟΛΑΟΣ
C0064518,CAROUZEL EVENTS Ο Ε
C0064519,IMPERIUM ENERGY  ΜΟΝΟΠΡΟΣΩΠΗ Α Ε
C0064521,CHROMO TEXTILES E E
C0064528,ΜΠΕΤΑΒΑΤΖΗΣ  Δ. ΑΝΑΣΤΑΣΙΟΣ_ADM-1st CHOICE MEDICALS
C0064531,Χ ΜΠΟΥΡΝΑΖΟΣ   ΣΙΑ Ε Ε
C0064536,AMICRO Ο Ε
C0064545,ΣΕΜΕΡΤΖΗ Ρ ΜΠΑΛΤΖΗ ΜΕΜΕΤ Β ΟΕ
C0064546,METAFRASEIS24 Ι Κ Ε
C0064547,HEALTH ACTION ΕΕ
C0064551,ΠΟΥΡΛΙΑΚΑ  ΑΓΟΡΩ ΠΕΤΡΟΣ
C0064552,Δ ΜΠΑΡΜΠΑΡΟΥΣΗΣ ΚΑΙ ΣΙΑ ΕΕ
C0064553,ΤΡΑΝΑΚΑΣ ΜΕΤΑΦΟΡΙΚΗ Ι Κ Ε
C0064554,ΑΝΑΣΤΑΣΙΟΣ ΚΑΙ ΕΙΡΗΝΗ ΑΡΒΑΝΙΤΗ ΟΕ
C0064555,BEAM BUM Ι Κ Ε
C0064561,ASKOUNIS SECURITY Ι Κ Ε  ΙΔΙΩΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΠΑΡΟΧ
C0064565,ΧΡΗΣΤΙΔΟΥ  ΔΗΜΗΤΡΑ ΙΩΑΝΝΗΣ
C0064566,ΓΕΩΡΓΙΑ ΜΠΑΝΙΩΤΗ ΚΑΙ ΣΙΑ ΟΜΟΡΡΥΘΜΗ ΒΙΟΤΕΧΝΙΚΗ ΕΜΠΟ
C0064567,ΑΓΡΟΑΝΑΠΤΥΞΗ ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ Ο Ε
C0064568,ΡΟΥΣΟΥΛΗΣ  ΓΕΩΡΓΙΟΣ ΑΠΟΣΤΟΛΟΣ
C0064570,ΜΠΑΡΜΠΟΥΝΗΣ  ΚΩΝΣΤΑΝΤΙΝΟΣ ΠΑΝΑΓΙΩΤΗΣ
C0064572,ΑΝΤΩΝΙΟΥ  ΜΑΡΙΑ ΙΩΑΝΝΗΣ
C0064573,ΠΗΛΙΟΣ ΚΑΙ ΣΥΝΕΤΑΙΡΟΙ ΔΙΚΗΓΟΡΙΚΗ ΕΤΑΙΡΕΙΑ
C0064574,ΜΟΣΧΟΠΟΥΛΟΣ  ΔΗΜΗΤΡΙΟΣ ΑΛΦΡΕΔΟΣ
C0064576,ΚΟΣΙΑΒΕΛΟΣ Ε Ε
C0064577,ΔΡΑΚΩΝΑΚΗ  ΚΑΛΛΙΟΠΗ ΕΜΜΑΝΟΥΗΛ
C0064579,ΠΑΠΑΔΟΠΟΥΛΟΣ  ΗΛΙΑΣ ΑΝΔΡΕΑΣ
C0064580,ENI PLENITUDE RENEWABLES HELLAS  ΜΟΝΟΠΡΟΣΩΠΗ Α Ε
C0064581,AETERNA COSMETICS CA LTD
